EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR.,SIG.STR. %,TOTAL STR.,TD,TD %,SUB.ATT,REV.,CTRL,HEAD,BODY,LEG,DISTANCE,CLINCH,GROUND
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan vs. Christian Leroy Duncan,Round 1,Armen Petrosyan,0,37 of 66,56%,37 of 66,0 of 1,0%,0,0,0:00,10 of 30,6 of 10,21 of 26,36 of 64,1 of 2,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan vs. Christian Leroy Duncan,Round 2,Armen Petrosyan,0,36 of 62,58%,46 of 73,0 of 0,---,0,0,1:04,19 of 42,8 of 10,9 of 10,26 of 50,9 of 10,1 of 2
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan vs. Christian Leroy Duncan,Round 3,Armen Petrosyan,0,16 of 28,57%,28 of 40,1 of 1,100%,0,0,2:17,8 of 18,1 of 2,7 of 8,15 of 25,0 of 2,1 of 1
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan vs. Christian Leroy Duncan,Round 1,Christian Leroy Duncan,0,27 of 51,52%,27 of 51,0 of 0,---,0,0,0:00,10 of 29,6 of 8,11 of 14,27 of 51,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan vs. Christian Leroy Duncan,Round 2,Christian Leroy Duncan,0,20 of 43,46%,25 of 48,0 of 3,0%,0,0,0:41,6 of 24,2 of 6,12 of 13,20 of 43,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan vs. Christian Leroy Duncan,Round 3,Christian Leroy Duncan,0,12 of 28,42%,21 of 37,0 of 0,---,0,0,0:28,7 of 19,0 of 2,5 of 7,11 of 27,0 of 0,1 of 1
UFC Fight Night: Vettori vs. Cannonier,Pat Sabatini vs. Lucas Almeida,Round 1,Pat Sabatini,0,23 of 31,74%,81 of 90,1 of 1,100%,0,0,4:50,23 of 30,0 of 1,0 of 0,0 of 1,0 of 0,23 of 30
UFC Fight Night: Vettori vs. Cannonier,Pat Sabatini vs. Lucas Almeida,Round 2,Pat Sabatini,0,4 of 4,100%,7 of 7,1 of 2,50%,1,0,1:37,2 of 2,1 of 1,1 of 1,1 of 1,2 of 2,1 of 1
UFC Fight Night: Vettori vs. Cannonier,Pat Sabatini vs. Lucas Almeida,Round 1,Lucas Almeida,0,0 of 1,0%,1 of 2,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Pat Sabatini vs. Lucas Almeida,Round 2,Lucas Almeida,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,0 of 1,1 of 1,1 of 1,1 of 2,1 of 1,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Manuel Torres vs. Nikolas Motta,Round 1,Manuel Torres,1,13 of 17,76%,13 of 17,0 of 0,---,0,0,0:01,3 of 7,6 of 6,4 of 4,12 of 16,0 of 0,1 of 1
UFC Fight Night: Vettori vs. Cannonier,Manuel Torres vs. Nikolas Motta,Round 1,Nikolas Motta,0,7 of 14,50%,7 of 14,0 of 0,---,0,0,0:00,3 of 10,1 of 1,3 of 3,7 of 14,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby vs. Muslim Salikhov,Round 1,Nicolas Dalby,0,21 of 44,47%,22 of 45,0 of 0,---,0,0,0:07,7 of 25,6 of 8,8 of 11,17 of 40,4 of 4,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby vs. Muslim Salikhov,Round 2,Nicolas Dalby,0,17 of 27,62%,24 of 34,1 of 3,33%,0,0,3:21,9 of 17,7 of 9,1 of 1,6 of 13,8 of 10,3 of 4
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby vs. Muslim Salikhov,Round 3,Nicolas Dalby,0,48 of 69,69%,58 of 79,1 of 2,50%,0,0,3:08,25 of 42,23 of 26,0 of 1,20 of 38,24 of 27,4 of 4
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby vs. Muslim Salikhov,Round 1,Muslim Salikhov,0,27 of 45,60%,27 of 45,1 of 1,100%,0,0,0:18,14 of 26,11 of 17,2 of 2,27 of 45,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby vs. Muslim Salikhov,Round 2,Muslim Salikhov,0,10 of 14,71%,18 of 22,1 of 1,100%,0,0,0:27,5 of 9,5 of 5,0 of 0,8 of 12,2 of 2,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby vs. Muslim Salikhov,Round 3,Muslim Salikhov,0,20 of 29,68%,25 of 34,0 of 0,---,0,0,0:10,15 of 23,5 of 6,0 of 0,12 of 21,8 of 8,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Jimmy Flick vs. Alessandro Costa,Round 1,Jimmy Flick,0,14 of 36,38%,14 of 36,0 of 3,0%,0,0,0:14,6 of 26,5 of 7,3 of 3,14 of 36,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Jimmy Flick vs. Alessandro Costa,Round 2,Jimmy Flick,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Jimmy Flick vs. Alessandro Costa,Round 1,Alessandro Costa,1,54 of 77,70%,54 of 77,0 of 0,---,0,0,0:16,27 of 45,12 of 15,15 of 17,53 of 75,0 of 0,1 of 2
UFC Fight Night: Vettori vs. Cannonier,Jimmy Flick vs. Alessandro Costa,Round 2,Alessandro Costa,0,11 of 14,78%,11 of 15,0 of 0,---,0,0,0:34,10 of 13,0 of 0,1 of 1,1 of 1,0 of 0,10 of 13
UFC Fight Night: Vettori vs. Cannonier,Kyung Ho Kang vs. Cristian Quinonez,Round 1,Kyung Ho Kang,1,22 of 37,59%,31 of 46,1 of 1,100%,1,0,0:40,14 of 28,3 of 4,5 of 5,17 of 31,0 of 0,5 of 6
UFC Fight Night: Vettori vs. Cannonier,Kyung Ho Kang vs. Cristian Quinonez,Round 1,Cristian Quinonez,0,13 of 29,44%,13 of 29,0 of 0,---,0,0,0:00,11 of 27,0 of 0,2 of 2,13 of 29,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez vs. Denys Bondar,Round 1,Carlos Hernandez,0,35 of 71,49%,36 of 72,0 of 2,0%,0,0,0:09,28 of 62,6 of 8,1 of 1,29 of 65,6 of 6,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez vs. Denys Bondar,Round 2,Carlos Hernandez,0,27 of 82,32%,31 of 86,0 of 2,0%,0,0,0:08,23 of 76,4 of 6,0 of 0,22 of 77,5 of 5,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez vs. Denys Bondar,Round 3,Carlos Hernandez,0,40 of 80,50%,41 of 81,2 of 3,66%,0,0,0:23,36 of 75,2 of 3,2 of 2,27 of 67,6 of 6,7 of 7
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez vs. Denys Bondar,Round 1,Denys Bondar,0,22 of 48,45%,22 of 48,0 of 1,0%,0,0,0:09,6 of 28,12 of 16,4 of 4,17 of 40,5 of 8,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez vs. Denys Bondar,Round 2,Denys Bondar,0,33 of 61,54%,34 of 62,1 of 2,50%,0,0,0:14,20 of 43,11 of 15,2 of 3,30 of 57,2 of 3,1 of 1
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez vs. Denys Bondar,Round 3,Denys Bondar,0,21 of 61,34%,26 of 66,1 of 2,50%,0,0,0:06,11 of 50,6 of 7,4 of 4,21 of 60,0 of 1,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,Round 1,Tereza Bleda,0,13 of 35,37%,56 of 84,1 of 2,50%,0,0,3:02,5 of 21,3 of 7,5 of 7,7 of 29,2 of 2,4 of 4
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,Round 2,Tereza Bleda,0,14 of 21,66%,38 of 47,1 of 4,25%,0,0,4:29,9 of 14,5 of 6,0 of 1,0 of 6,5 of 5,9 of 10
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,Round 3,Tereza Bleda,0,30 of 43,69%,87 of 104,1 of 4,25%,0,0,3:20,24 of 35,4 of 5,2 of 3,10 of 21,0 of 0,20 of 22
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,Round 1,Gabriella Fernandes,0,6 of 13,46%,9 of 16,0 of 0,---,0,0,0:00,1 of 8,2 of 2,3 of 3,6 of 13,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,Round 2,Gabriella Fernandes,0,2 of 4,50%,16 of 19,0 of 0,---,0,0,0:10,0 of 2,0 of 0,2 of 2,2 of 4,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda vs. Gabriella Fernandes,Round 3,Gabriella Fernandes,0,15 of 30,50%,22 of 37,0 of 0,---,0,0,0:00,10 of 24,3 of 4,2 of 2,14 of 28,1 of 2,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Dan Argueta vs. Ronnie Lawrence,Round 1,Dan Argueta,0,4 of 4,100%,12 of 12,1 of 1,100%,2,1,2:08,3 of 3,1 of 1,0 of 0,1 of 1,0 of 0,3 of 3
UFC Fight Night: Vettori vs. Cannonier,Dan Argueta vs. Ronnie Lawrence,Round 1,Ronnie Lawrence,0,1 of 2,50%,2 of 3,0 of 0,---,0,0,0:03,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga vs. Modestas Bukauskas,Round 1,Zac Pauga,0,15 of 29,51%,20 of 35,1 of 3,33%,0,0,2:04,11 of 23,2 of 4,2 of 2,11 of 25,2 of 2,2 of 2
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga vs. Modestas Bukauskas,Round 2,Zac Pauga,0,27 of 48,56%,27 of 48,0 of 1,0%,0,0,0:10,14 of 33,10 of 12,3 of 3,26 of 46,1 of 2,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga vs. Modestas Bukauskas,Round 3,Zac Pauga,0,25 of 40,62%,25 of 40,0 of 1,0%,0,0,0:03,10 of 24,13 of 14,2 of 2,21 of 34,4 of 6,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga vs. Modestas Bukauskas,Round 1,Modestas Bukauskas,0,13 of 29,44%,14 of 31,0 of 0,---,0,0,0:00,9 of 25,2 of 2,2 of 2,12 of 28,0 of 0,1 of 1
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga vs. Modestas Bukauskas,Round 2,Modestas Bukauskas,0,23 of 40,57%,23 of 40,0 of 0,---,0,0,0:01,18 of 35,3 of 3,2 of 2,21 of 37,2 of 3,0 of 0
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga vs. Modestas Bukauskas,Round 3,Modestas Bukauskas,0,20 of 43,46%,25 of 49,0 of 0,---,0,0,1:19,15 of 36,5 of 7,0 of 0,17 of 37,3 of 6,0 of 0
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 1,Amanda Nunes,0,21 of 56,37%,21 of 56,0 of 1,0%,0,0,0:01,9 of 35,9 of 18,3 of 3,21 of 56,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 2,Amanda Nunes,0,31 of 61,50%,31 of 61,1 of 2,50%,0,0,0:05,16 of 40,7 of 11,8 of 10,30 of 60,1 of 1,0 of 0
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 3,Amanda Nunes,0,23 of 47,48%,25 of 49,3 of 4,75%,0,0,2:05,20 of 40,3 of 7,0 of 0,18 of 40,1 of 1,4 of 6
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 4,Amanda Nunes,0,48 of 77,62%,49 of 78,1 of 4,25%,0,0,0:13,36 of 61,6 of 9,6 of 7,45 of 71,3 of 6,0 of 0
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 5,Amanda Nunes,0,19 of 26,73%,70 of 79,1 of 2,50%,0,0,4:36,16 of 22,3 of 4,0 of 0,1 of 7,0 of 0,18 of 19
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 1,Irene Aldana,0,8 of 31,25%,8 of 31,0 of 0,---,0,0,0:00,5 of 27,0 of 0,3 of 4,8 of 30,0 of 0,0 of 1
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 2,Irene Aldana,0,11 of 38,28%,11 of 38,0 of 0,---,0,0,0:00,4 of 27,0 of 0,7 of 11,11 of 38,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 3,Irene Aldana,0,8 of 22,36%,8 of 22,0 of 0,---,0,0,0:03,7 of 21,0 of 0,1 of 1,7 of 20,0 of 0,1 of 2
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 4,Irene Aldana,0,13 of 48,27%,13 of 48,0 of 0,---,0,0,0:07,9 of 41,2 of 5,2 of 2,10 of 43,3 of 3,0 of 2
UFC 289: Nunes vs. Aldana,Amanda Nunes vs. Irene Aldana,Round 5,Irene Aldana,0,1 of 4,25%,17 of 20,0 of 0,---,0,0,0:00,0 of 2,1 of 2,0 of 0,0 of 2,0 of 0,1 of 2
UFC 289: Nunes vs. Aldana,Charles Oliveira vs. Beneil Dariush,Round 1,Charles Oliveira,1,26 of 36,72%,37 of 47,0 of 1,0%,0,0,0:31,23 of 32,3 of 3,0 of 1,7 of 13,3 of 3,16 of 20
UFC 289: Nunes vs. Aldana,Charles Oliveira vs. Beneil Dariush,Round 1,Beneil Dariush,0,12 of 28,42%,32 of 59,0 of 0,---,0,0,2:44,8 of 24,3 of 3,1 of 1,6 of 14,0 of 0,6 of 14
UFC 289: Nunes vs. Aldana,Mike Malott vs. Adam Fugitt,Round 1,Mike Malott,0,14 of 33,42%,14 of 33,2 of 2,100%,0,0,1:19,7 of 25,7 of 7,0 of 1,14 of 33,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Mike Malott vs. Adam Fugitt,Round 2,Mike Malott,1,5 of 8,62%,5 of 8,0 of 0,---,1,1,0:07,2 of 4,3 of 3,0 of 1,5 of 8,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Mike Malott vs. Adam Fugitt,Round 1,Adam Fugitt,0,7 of 23,30%,14 of 30,0 of 0,---,0,0,0:02,2 of 15,4 of 6,1 of 2,7 of 23,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Mike Malott vs. Adam Fugitt,Round 2,Adam Fugitt,0,2 of 5,40%,2 of 5,0 of 0,---,0,0,0:05,0 of 2,2 of 3,0 of 0,2 of 5,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Round 1,Dan Ige,0,14 of 45,31%,14 of 45,0 of 0,---,0,0,0:00,8 of 34,4 of 7,2 of 4,14 of 45,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Round 2,Dan Ige,1,41 of 78,52%,41 of 78,0 of 0,---,0,0,0:22,28 of 59,10 of 16,3 of 3,34 of 68,3 of 3,4 of 7
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Round 3,Dan Ige,0,33 of 61,54%,33 of 61,0 of 0,---,0,0,0:19,25 of 50,5 of 8,3 of 3,30 of 56,3 of 5,0 of 0
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Round 1,Nate Landwehr,0,12 of 44,27%,12 of 44,0 of 2,0%,0,0,0:00,9 of 33,1 of 7,2 of 4,9 of 40,3 of 4,0 of 0
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Round 2,Nate Landwehr,0,30 of 69,43%,30 of 69,0 of 1,0%,0,0,0:00,20 of 57,7 of 8,3 of 4,23 of 59,6 of 7,1 of 3
UFC 289: Nunes vs. Aldana,Dan Ige vs. Nate Landwehr,Round 3,Nate Landwehr,0,32 of 82,39%,32 of 82,0 of 1,0%,0,0,0:26,25 of 71,5 of 9,2 of 2,23 of 69,9 of 13,0 of 0
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Round 1,Marc-Andre Barriault,1,30 of 49,61%,37 of 56,0 of 0,---,0,0,0:40,23 of 41,7 of 8,0 of 0,10 of 25,18 of 21,2 of 3
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Round 2,Marc-Andre Barriault,0,24 of 61,39%,24 of 61,0 of 0,---,0,0,0:00,11 of 44,13 of 17,0 of 0,20 of 54,4 of 7,0 of 0
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Round 3,Marc-Andre Barriault,0,41 of 82,50%,42 of 83,0 of 0,---,0,0,0:00,28 of 63,12 of 18,1 of 1,37 of 75,4 of 7,0 of 0
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Round 1,Eryk Anders,0,37 of 62,59%,38 of 63,0 of 4,0%,0,0,1:40,18 of 42,19 of 20,0 of 0,10 of 25,27 of 35,0 of 2
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Round 2,Eryk Anders,0,24 of 51,47%,24 of 51,1 of 3,33%,0,0,0:59,12 of 36,10 of 13,2 of 2,14 of 41,10 of 10,0 of 0
UFC 289: Nunes vs. Aldana,Marc-Andre Barriault vs. Eryk Anders,Round 3,Eryk Anders,0,22 of 56,39%,25 of 59,0 of 4,0%,0,0,0:39,12 of 44,10 of 12,0 of 0,17 of 49,5 of 7,0 of 0
UFC 289: Nunes vs. Aldana,Nassourdine Imavov vs. Chris Curtis,Round 1,Nassourdine Imavov,0,29 of 36,80%,31 of 38,3 of 4,75%,1,0,2:07,11 of 16,4 of 6,14 of 14,28 of 35,1 of 1,0 of 0
UFC 289: Nunes vs. Aldana,Nassourdine Imavov vs. Chris Curtis,Round 2,Nassourdine Imavov,0,28 of 48,58%,28 of 48,0 of 0,---,0,0,0:15,16 of 32,4 of 6,8 of 10,26 of 45,2 of 3,0 of 0
UFC 289: Nunes vs. Aldana,Nassourdine Imavov vs. Chris Curtis,Round 1,Chris Curtis,0,15 of 32,46%,20 of 37,0 of 0,---,0,0,0:00,1 of 12,5 of 10,9 of 10,15 of 31,0 of 1,0 of 0
UFC 289: Nunes vs. Aldana,Nassourdine Imavov vs. Chris Curtis,Round 2,Chris Curtis,0,11 of 29,37%,14 of 32,0 of 0,---,0,0,0:00,3 of 16,3 of 8,5 of 5,11 of 29,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Round 1,Miranda Maverick,0,20 of 27,74%,25 of 32,0 of 1,0%,0,0,0:07,5 of 12,9 of 9,6 of 6,13 of 20,7 of 7,0 of 0
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Round 2,Miranda Maverick,0,15 of 30,50%,15 of 30,0 of 1,0%,0,0,0:00,9 of 23,2 of 2,4 of 5,15 of 30,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Round 3,Miranda Maverick,0,28 of 70,40%,28 of 70,0 of 1,0%,0,0,0:00,19 of 59,6 of 7,3 of 4,28 of 70,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Round 1,Jasmine Jasudavicius,0,10 of 23,43%,18 of 42,1 of 1,100%,0,0,2:48,6 of 19,4 of 4,0 of 0,6 of 19,4 of 4,0 of 0
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Round 2,Jasmine Jasudavicius,0,12 of 33,36%,47 of 81,0 of 0,---,0,0,3:21,7 of 28,5 of 5,0 of 0,7 of 28,5 of 5,0 of 0
UFC 289: Nunes vs. Aldana,Miranda Maverick vs. Jasmine Jasudavicius,Round 3,Jasmine Jasudavicius,0,45 of 102,44%,50 of 112,0 of 0,---,0,0,1:26,39 of 93,6 of 9,0 of 0,40 of 91,4 of 9,1 of 2
UFC 289: Nunes vs. Aldana,Aiemann Zahabi vs. Aoriqileng,Round 1,Aiemann Zahabi,1,5 of 8,62%,5 of 8,0 of 0,---,0,0,0:03,5 of 8,0 of 0,0 of 0,3 of 5,0 of 0,2 of 3
UFC 289: Nunes vs. Aldana,Aiemann Zahabi vs. Aoriqileng,Round 1,Aoriqileng,0,5 of 5,100%,5 of 5,0 of 0,---,0,0,0:00,0 of 0,1 of 1,4 of 4,5 of 5,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Round 1,Kyle Nelson,0,19 of 47,40%,28 of 56,0 of 0,---,0,0,1:18,10 of 33,6 of 11,3 of 3,17 of 45,2 of 2,0 of 0
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Round 2,Kyle Nelson,0,19 of 39,48%,23 of 43,0 of 0,---,0,0,0:00,8 of 24,5 of 8,6 of 7,19 of 39,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Round 3,Kyle Nelson,0,21 of 40,52%,32 of 51,0 of 1,0%,0,0,1:03,6 of 19,9 of 12,6 of 9,21 of 40,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Round 1,Blake Bilder,0,22 of 51,43%,42 of 71,0 of 1,0%,0,0,0:22,15 of 44,0 of 0,7 of 7,22 of 50,0 of 1,0 of 0
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Round 2,Blake Bilder,0,12 of 30,40%,12 of 30,0 of 1,0%,0,0,1:14,4 of 20,1 of 2,7 of 8,12 of 30,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Kyle Nelson vs. Blake Bilder,Round 3,Blake Bilder,0,11 of 39,28%,30 of 58,0 of 1,0%,0,0,1:09,7 of 32,1 of 2,3 of 5,11 of 39,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Round 1,David Dvorak,0,20 of 46,43%,20 of 46,0 of 0,---,0,0,0:00,8 of 31,3 of 6,9 of 9,20 of 46,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Round 2,David Dvorak,0,23 of 49,46%,23 of 49,0 of 0,---,0,0,1:10,12 of 34,4 of 7,7 of 8,19 of 40,1 of 4,3 of 5
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Round 3,David Dvorak,0,10 of 19,52%,13 of 22,1 of 3,33%,0,0,0:47,6 of 12,3 of 6,1 of 1,7 of 16,3 of 3,0 of 0
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Round 1,Steve Erceg,0,16 of 56,28%,16 of 56,0 of 0,---,0,0,0:00,8 of 41,1 of 5,7 of 10,16 of 56,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Round 2,Steve Erceg,0,18 of 51,35%,18 of 51,0 of 1,0%,1,0,0:04,11 of 40,6 of 10,1 of 1,15 of 48,2 of 2,1 of 1
UFC 289: Nunes vs. Aldana,David Dvorak vs. Steve Erceg,Round 3,Steve Erceg,0,20 of 33,60%,22 of 35,3 of 3,100%,0,0,1:25,9 of 20,9 of 11,2 of 2,15 of 27,5 of 6,0 of 0
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Round 1,Diana Belbita,0,41 of 84,48%,60 of 104,0 of 0,---,0,0,0:22,30 of 68,4 of 7,7 of 9,33 of 76,4 of 4,4 of 4
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Round 2,Diana Belbita,0,22 of 37,59%,49 of 65,1 of 2,50%,0,0,1:29,9 of 24,11 of 11,2 of 2,6 of 20,12 of 13,4 of 4
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Round 3,Diana Belbita,0,43 of 87,49%,45 of 89,0 of 0,---,0,0,0:13,32 of 73,5 of 7,6 of 7,37 of 80,6 of 7,0 of 0
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Round 1,Maria Oliveira,0,28 of 66,42%,36 of 79,1 of 1,100%,0,0,1:20,19 of 55,6 of 8,3 of 3,28 of 66,0 of 0,0 of 0
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Round 2,Maria Oliveira,0,7 of 17,41%,19 of 35,1 of 1,100%,0,0,2:37,5 of 15,1 of 1,1 of 1,6 of 16,0 of 0,1 of 1
UFC 289: Nunes vs. Aldana,Diana Belbita vs. Maria Oliveira,Round 3,Maria Oliveira,0,29 of 85,34%,30 of 86,0 of 3,0%,0,0,0:09,21 of 72,4 of 9,4 of 4,28 of 84,1 of 1,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 1,Kai Kara-France,0,13 of 40,32%,20 of 47,0 of 0,---,0,0,0:00,7 of 32,1 of 2,5 of 6,13 of 39,0 of 1,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 2,Kai Kara-France,0,16 of 55,29%,17 of 56,0 of 0,---,0,0,0:00,10 of 43,2 of 5,4 of 7,16 of 55,0 of 0,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 3,Kai Kara-France,0,9 of 19,47%,30 of 44,1 of 1,100%,0,0,0:47,8 of 17,0 of 0,1 of 2,1 of 5,0 of 0,8 of 14
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 4,Kai Kara-France,0,27 of 65,41%,29 of 67,1 of 1,100%,0,0,0:11,12 of 46,7 of 10,8 of 9,26 of 64,1 of 1,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 5,Kai Kara-France,0,34 of 104,32%,37 of 109,0 of 0,---,0,0,0:00,20 of 86,10 of 13,4 of 5,34 of 104,0 of 0,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 1,Amir Albazi,0,6 of 23,26%,12 of 31,0 of 1,0%,0,0,1:01,2 of 18,2 of 3,2 of 2,6 of 22,0 of 1,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 2,Amir Albazi,0,11 of 37,29%,12 of 38,0 of 1,0%,0,0,0:17,8 of 32,2 of 3,1 of 2,11 of 35,0 of 2,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 3,Amir Albazi,0,3 of 9,33%,15 of 26,1 of 2,50%,1,0,3:36,3 of 9,0 of 0,0 of 0,0 of 4,0 of 0,3 of 5
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 4,Amir Albazi,0,5 of 29,17%,7 of 31,0 of 2,0%,0,0,0:23,2 of 22,2 of 6,1 of 1,5 of 28,0 of 1,0 of 0
UFC Fight Night: Kara-France vs. Albazi,Kai Kara-France vs. Amir Albazi,Round 5,Amir Albazi,0,18 of 47,38%,18 of 47,0 of 3,0%,0,0,0:53,16 of 44,0 of 1,2 of 2,17 of 46,1 of 1,0 of 0
